temp,visib,day,mo,year,NUM_COLLISIONS
76,8.9,1,07,2012,505
78.5,10,1,07,2012,533
79,9.2,1,07,2012,528
73.1,10,1,07,2012,530
80.3,10,1,07,2012,564
76.5,10,2,07,2012,524
79.8,10,2,07,2012,664
80.3,8.1,2,07,2012,574
84.6,9.4,2,07,2012,648
73.4,10,2,07,2012,540
81.8,9.2,3,07,2012,432
85.3,7.2,3,07,2012,559
77.1,10,3,07,2012,565
76.5,10,3,07,2012,612
73.3,7.5,4,07,2012,522
77.4,10,4,07,2012,577
86.7,9.4,4,07,2012,591
78,8.9,4,07,2012,604
67.2,7.4,5,07,2012,604
78.9,9.9,5,07,2012,603
76.6,9.1,5,07,2012,638
81.9,10,5,07,2012,638
78.5,10,6,07,2012,536
75.5,7,6,07,2012,513
84.9,9.5,6,07,2012,490
68.1,9.8,6,07,2012,528
72.5,10,7,07,2012,498
83.6,9.7,7,07,2012,538
79.7,9.1,7,07,2012,494
80.6,8.5,7,07,2012,464
71.7,9.4,7,07,2012,376
71.4,10,1,08,2012,473
71.9,8.6,1,08,2012,548
76.3,9.2,1,08,2012,504
77.3,8.9,1,08,2012,593
75.2,10,2,08,2012,547
77.9,9,2,08,2012,587
76,9.6,2,08,2012,520
72.8,10,2,08,2012,482
77.8,8.8,3,08,2012,528
73.8,9.8,3,08,2012,504
73.3,10,3,08,2012,550
72.2,7.8,3,08,2012,616
73.6,6.5,3,08,2012,602
78.2,9.3,4,08,2012,581
74,6.7,4,08,2012,613
72,10,4,08,2012,618
74.7,8.9,4,08,2012,574
75,6.2,4,08,2012,570
78.7,9.9,5,08,2012,701
77.3,9.3,5,08,2012,601
77.9,9.5,5,08,2012,574
77.9,6,5,08,2012,589
75.3,7.6,5,08,2012,617
77.7,7.8,6,08,2012,507
77.9,5.7,6,08,2012,568
75.7,7.3,6,08,2012,474
69.8,8.4,6,08,2012,540
77.8,8.7,7,08,2012,505
78.1,5.8,7,08,2012,518
73.9,10,7,08,2012,471
68.7,10,7,08,2012,467
73.8,10,1,09,2012,373
65.4,10,1,09,2012,637
66.5,10,1,09,2012,452
59,10,1,09,2012,562
62,10,2,09,2012,594
62.8,10,2,09,2012,521
72.6,8.8,2,09,2012,606
70.6,7.6,2,09,2012,556
68.5,10,3,09,2012,651
66.7,7.6,3,09,2012,612
75.2,6.7,3,09,2012,601
67.7,10,3,09,2012,404
61,10,4,09,2012,522
69,8.7,4,09,2012,620
70.4,10,4,09,2012,632
73.2,9.7,4,09,2012,572
70.5,9.7,5,09,2012,609
64.7,10,5,09,2012,654
65.2,5.9,5,09,2012,703
77,8.7,5,09,2012,680
62.4,7.6,6,09,2012,485
75.3,8.8,6,09,2012,598
66.3,8.1,6,09,2012,547
67.2,10,6,09,2012,557
81.6,9.9,6,09,2012,515
63.8,9,7,09,2012,480
60.5,9.5,7,09,2012,449
68.4,9.5,7,09,2012,464
75.4,9.8,7,09,2012,421
65.1,10,7,09,2012,458
56.9,6.1,1,10,2012,298
65.3,9.4,1,10,2012,607
57.8,10,1,10,2012,609
49.9,9,1,10,2012,376
60.6,10,1,10,2012,555
53.8,8.5,2,10,2012,570
55.8,9.9,2,10,2012,602
53.9,8.1,2,10,2012,372
63.7,7.3,2,10,2012,593
59,9.7,2,10,2012,522
49.7,8.6,3,10,2012,549
57.1,6.4,3,10,2012,494
51.9,10,3,10,2012,615
65.6,1.5,3,10,2012,502
58.2,7.5,3,10,2012,640
58,10,4,10,2012,511
53.4,10,4,10,2012,657
56.8,9.7,4,10,2012,630
68.6,2.9,4,10,2012,554
51.2,10,5,10,2012,594
63.2,6.1,5,10,2012,738
67.8,8.4,5,10,2012,693
60.8,10,5,10,2012,598
66.1,7,6,10,2012,500
45.2,10,6,10,2012,547
62.7,5,6,10,2012,587
61.9,9.6,6,10,2012,524
52.5,9.3,7,10,2012,481
56.5,10,7,10,2012,426
58.7,10,7,10,2012,517
57.7,9.6,7,10,2012,403
40.3,10,1,11,2012,563
56.7,7.4,1,11,2012,547
42.3,10,1,11,2012,479
43,10,1,11,2012,585
36.6,10,2,11,2012,514
44.4,10,2,11,2012,671
38.7,7,2,11,2012,583
52.4,8.8,2,11,2012,648
37.5,9.3,3,11,2012,512
42.8,9.6,3,11,2012,625
46.5,10,3,11,2012,689
37.1,7.3,3,11,2012,718
37.5,9.7,4,11,2012,515
40.4,10,4,11,2012,623
47.7,10,4,11,2012,439
41.2,5.1,4,11,2012,550
47.3,10,4,11,2012,384
43.3,9.8,5,11,2012,688
48.2,10,5,11,2012,345
41.9,9.7,5,11,2012,672
48.3,8.9,5,11,2012,481
41.3,9.3,5,11,2012,576
43.6,10,6,11,2012,542
48,7.9,6,11,2012,444
44.1,9.5,6,11,2012,458
44.7,10,6,11,2012,307
43.2,9.8,7,11,2012,446
43.2,10,7,11,2012,344
54.7,7,7,11,2012,526
36.6,10,7,11,2012,415
42,5.6,1,12,2012,649
50.3,2.8,1,12,2012,619
37,10,1,12,2012,518
31.5,10,1,12,2012,482
53.5,7,1,12,2012,621
37.5,6.8,2,12,2012,354
51.9,5.6,2,12,2012,621
50.1,7.3,2,12,2012,578
47.3,5.3,2,12,2012,645
32.2,8.8,3,12,2012,531
44,10,3,12,2012,590
52.6,9.1,3,12,2012,514
40.1,10,3,12,2012,550
35,10,4,12,2012,620
40.3,10,4,12,2012,545
39.1,6,4,12,2012,525
39.8,10,4,12,2012,606
41.4,10,5,12,2012,648
33,9.4,5,12,2012,557
47.3,7.1,5,12,2012,751
38.8,7.9,5,12,2012,714
38.5,9.3,6,12,2012,480
47.3,3.7,6,12,2012,580
42.6,9.9,6,12,2012,523
37.4,10,6,12,2012,542
32.5,7.8,6,12,2012,442
44.3,3.9,7,12,2012,455
44.5,7.5,7,12,2012,500
32.4,8.8,7,12,2012,411
46.2,7.2,7,12,2012,544
37.8,10,7,12,2012,408
31.2,9.2,1,01,2013,355
35.9,8.8,1,01,2013,521
27.3,8.8,1,01,2013,507
47.2,1.3,1,01,2013,542
39.8,9.8,2,01,2013,513
42.3,9.5,2,01,2013,516
26.3,6.5,2,01,2013,544
38,10,2,01,2013,381
35.4,2.6,2,01,2013,542
39.9,6.8,3,01,2013,487
45.1,4.4,3,01,2013,497
27.5,10,3,01,2013,480
41.6,7,3,01,2013,578
16.2,10,3,01,2013,545
14.3,10,4,01,2013,554
21.8,10,4,01,2013,549
43.5,9.9,4,01,2013,555
39.4,8.6,4,01,2013,491
46.5,5.9,4,01,2013,592
19,10,5,01,2013,674
38,10,5,01,2013,660
28.1,7.5,5,01,2013,561
32.2,10,5,01,2013,505
35.9,9.2,6,01,2013,484
24.4,8.6,6,01,2013,558
37.3,10,6,01,2013,389
42.7,7.1,6,01,2013,475
35.7,9.8,7,01,2013,393
46.3,7,7,01,2013,393
21.7,10,7,01,2013,429
45.4,4.3,7,01,2013,373
24.6,9.3,1,02,2013,398
37.5,8.3,1,02,2013,490
36.4,7.6,1,02,2013,475
29,8.8,1,02,2013,553
28.7,7.8,2,02,2013,566
35,10,2,02,2013,537
36.7,10,2,02,2013,477
41.4,6.5,2,02,2013,498
34.8,9,3,02,2013,566
44.1,5.9,3,02,2013,550
38.7,8.5,3,02,2013,510
36.1,10,3,02,2013,570
29.4,10,4,02,2013,526
36.6,8.4,4,02,2013,631
30.6,10,4,02,2013,498
41.4,7.2,4,02,2013,517
38.6,9.8,5,02,2013,604
33.1,10,5,02,2013,574
35.4,9.8,5,02,2013,531
34.3,7.3,5,02,2013,703
29.2,1.2,6,02,2013,403
39.2,9.2,6,02,2013,449
27.6,10,6,02,2013,534
36.3,9.7,6,02,2013,521
24.7,8.9,7,02,2013,400
30.9,4.2,7,02,2013,447
30.7,8.2,7,02,2013,445
42.6,4.3,7,02,2013,426
37,10,1,03,2013,597
38.1,10,1,03,2013,498
39.9,10,1,03,2013,522
32.1,10,1,03,2013,623
46,7.5,2,03,2013,547
39.6,4.6,2,03,2013,559
38.5,9.9,2,03,2013,527
39.8,9.7,2,03,2013,425
36.5,10,3,03,2013,540
39.1,9.4,3,03,2013,475
41.7,10,3,03,2013,441
46.3,7.1,3,03,2013,636
38.3,9.8,4,03,2013,508
37,9.7,4,03,2013,557
42.5,9.9,4,03,2013,549
38.3,4.1,4,03,2013,535
31.2,10,5,03,2013,607
34.3,6.8,5,03,2013,604
37.4,3.3,5,03,2013,851
39.3,9.4,5,03,2013,603
45.2,10,5,03,2013,520
38.5,10,6,03,2013,488
37.1,10,6,03,2013,521
38.2,10,6,03,2013,474
39.2,9.9,6,03,2013,569
44.5,10,6,03,2013,513
34.8,9.9,7,03,2013,426
39.1,10,7,03,2013,451
37.4,10,7,03,2013,502
39,10,7,03,2013,415
43,10,7,03,2013,426
43,10,1,04,2013,565
46.1,10,1,04,2013,603
49.7,9.9,1,04,2013,598
50,9.1,1,04,2013,582
47,6.8,1,04,2013,479
39.6,9.9,2,04,2013,437
46,10,2,04,2013,564
49.4,6.7,2,04,2013,613
51,10,2,04,2013,576
44.6,5.1,2,04,2013,513
46.5,7.6,3,04,2013,580
42.6,10,3,04,2013,532
52.1,8.3,3,04,2013,535
47.5,7,3,04,2013,598
39,10,4,04,2013,566
50.8,7.2,4,04,2013,583
46.2,6.6,4,04,2013,517
46.5,10,4,04,2013,553
52.6,4.6,5,04,2013,570
42.9,8.7,5,04,2013,582
49.5,9.5,5,04,2013,675
43.6,7.7,5,04,2013,649
44.4,8.2,6,04,2013,555
52.7,3.6,6,04,2013,532
46.6,8.6,6,04,2013,517
40.2,10,6,04,2013,531
48,9.8,7,04,2013,440
45.1,10,7,04,2013,471
46.1,9.6,7,04,2013,472
39.7,10,7,04,2013,451
53.1,9.9,1,05,2013,577
57.5,2.9,1,05,2013,657
49.2,5.1,1,05,2013,561
56.9,10,1,05,2013,420
54.4,4.4,2,05,2013,592
56.6,9.9,2,05,2013,686
58,0.3,2,05,2013,697
51,9.8,2,05,2013,565
53.1,10,3,05,2013,532
57.9,4.9,3,05,2013,574
49.9,7.4,3,05,2013,576
57.8,2.5,3,05,2013,570
59.4,7.5,3,05,2013,620
61.5,3,4,05,2013,735
49.9,9.5,4,05,2013,585
60.9,6.1,4,05,2013,685
57.7,7.1,4,05,2013,559
57.2,5,4,05,2013,602
62,6.7,5,05,2013,736
46.9,9.9,5,05,2013,686
61,2.1,5,05,2013,668
58.2,9.9,5,05,2013,741
56.1,5.7,5,05,2013,698
56.2,3.7,6,05,2013,523
47.8,10,6,05,2013,580
55.6,4.6,6,05,2013,514
54.6,10,6,05,2013,506
56.2,3.3,7,05,2013,527
56.3,9.3,7,05,2013,544
47.8,9.7,7,05,2013,515
50.2,9.3,7,05,2013,455
66.8,2.8,1,06,2013,680
63.2,7,1,06,2013,614
60.8,2,1,06,2013,707
62.2,9.3,1,06,2013,624
69.7,8.4,2,06,2013,648
60.8,1.8,2,06,2013,635
61.8,7.5,2,06,2013,613
60.9,3.1,2,06,2013,613
69.5,6.1,3,06,2013,621
64,8.1,3,06,2013,615
58.6,9.8,3,06,2013,599
62.6,8.4,3,06,2013,622
60.6,9.6,4,06,2013,681
60.8,10,4,06,2013,534
65.5,3.1,4,06,2013,598
58.6,10,4,06,2013,605
55,7,5,06,2013,693
56.1,7.7,5,06,2013,791
66.1,2.1,5,06,2013,608
62,10,5,06,2013,690
62.4,10,6,06,2013,596
60.9,7,6,06,2013,631
62.3,4.8,6,06,2013,571
63.4,10,6,06,2013,599
66.2,1.4,6,06,2013,591
65.4,1.9,7,06,2013,423
61.3,8.9,7,06,2013,477
64.9,9.8,7,06,2013,505
61.8,4.6,7,06,2013,487
63.6,6.9,7,06,2013,533
66.7,4.1,1,07,2013,633
68.3,5.6,1,07,2013,591
69.2,6.5,1,07,2013,597
72.6,6.7,1,07,2013,617
76.3,9.3,1,07,2013,581
72.7,5.7,2,07,2013,583
77.4,8.3,2,07,2013,582
67.7,4,2,07,2013,601
71.2,7.8,2,07,2013,584
72.1,3.7,2,07,2013,571
74.9,5.7,3,07,2013,571
71.1,1.9,3,07,2013,614
68.7,2.5,3,07,2013,635
70.6,10,3,07,2013,553
72.9,9.9,3,07,2013,609
67.7,9.7,4,07,2013,507
69.8,1.8,4,07,2013,438
75.6,8.1,4,07,2013,636
71.8,4.9,4,07,2013,550
66.1,6,5,07,2013,617
71.6,6.8,5,07,2013,576
69.4,3.1,5,07,2013,599
73.9,2.8,5,07,2013,697
73,8.1,6,07,2013,516
67.9,3.3,6,07,2013,575
74.5,3.3,6,07,2013,551
69.1,9.6,6,07,2013,516
72.9,4.5,7,07,2013,471
74.4,9,7,07,2013,475
72.8,6.6,7,07,2013,447
69.8,5.7,7,07,2013,485
68.3,10,1,08,2013,521
65.5,9.5,1,08,2013,462
68.2,10,1,08,2013,519
68.1,10,1,08,2013,545
67.8,4.6,2,08,2013,552
71,9.5,2,08,2013,542
66.2,10,2,08,2013,543
68,4.5,2,08,2013,506
64.5,9.9,3,08,2013,508
70.3,7.1,3,08,2013,562
68.4,8.3,3,08,2013,622
66.4,3.9,3,08,2013,482
67.8,10,4,08,2013,549
70.5,3.9,4,08,2013,578
68.9,9.8,4,08,2013,643
67.2,10,4,08,2013,599
65.7,5.8,4,08,2013,572
65,9.9,5,08,2013,599
70.7,9.3,5,08,2013,579
69.7,9.5,5,08,2013,626
70.6,7.8,5,08,2013,636
67.4,10,5,08,2013,678
72.4,6.4,6,08,2013,495
69.4,7,6,08,2013,480
69.3,7.2,6,08,2013,492
66.2,10,6,08,2013,527
67.3,10,6,08,2013,504
64,10,7,08,2013,459
64.8,8.4,7,08,2013,442
69.5,10,7,08,2013,481
69.4,9,7,08,2013,454
59.8,10,1,09,2013,632
70.8,7,1,09,2013,431
59.5,9.8,1,09,2013,605
57.5,10,1,09,2013,661
62.4,10,1,09,2013,570
54.5,10,2,09,2013,615
65.5,10,2,09,2013,629
70.1,2,2,09,2013,551
56.1,10,2,09,2013,627
56.1,10,3,09,2013,571
69.9,6.8,3,09,2013,576
68.5,8.9,3,09,2013,604
55.3,10,3,09,2013,539
62.4,10,4,09,2013,536
67.4,10,4,09,2013,493
70.2,5.3,4,09,2013,695
56.8,10,4,09,2013,516
60.3,10,5,09,2013,524
58.1,10,5,09,2013,553
69.1,6.1,5,09,2013,652
62.6,9.5,5,09,2013,631
59.2,10,6,09,2013,547
63.6,10,6,09,2013,585
63.6,9.9,6,09,2013,546
64.5,10,6,09,2013,519
54.9,10,7,09,2013,506
68,10,7,09,2013,500
70.7,7.5,7,09,2013,480
66.3,8.8,7,09,2013,585
61.2,10,7,09,2013,476
50.7,10,1,10,2013,620
51.5,10,1,10,2013,440
54.4,10,1,10,2013,616
65.7,8.5,1,10,2013,618
47.5,10,2,10,2013,600
61.5,8.7,2,10,2013,574
53.9,10,2,10,2013,615
59.1,10,2,10,2013,540
62.1,10,2,10,2013,616
46.8,10,3,10,2013,558
52.5,9.8,3,10,2013,558
57.5,6.2,3,10,2013,548
56.4,10,3,10,2013,529
64.8,9.3,3,10,2013,647
54.8,9.1,4,10,2013,615
58.4,10,4,10,2013,559
48.4,9.9,4,10,2013,632
59.4,7.9,4,10,2013,574
65.8,10,4,10,2013,590
48,10,5,10,2013,647
60.6,10,5,10,2013,621
62.3,8.8,5,10,2013,680
62.8,9.3,5,10,2013,658
49,10,6,10,2013,626
58.6,10,6,10,2013,556
61.3,9.6,6,10,2013,497
57.3,10,6,10,2013,471
55.1,10,7,10,2013,502
54.3,10,7,10,2013,512
58.3,10,7,10,2013,490
59.1,6.9,7,10,2013,404
27,10,1,11,2013,710
42,10,1,11,2013,658
47.1,10,1,11,2013,456
55.9,5,1,11,2013,611
44.4,10,2,11,2013,867
45.7,8.5,2,11,2013,647
43.5,10,2,11,2013,510
47,9.8,2,11,2013,600
33.5,10,3,11,2013,593
38,10,3,11,2013,607
46.5,10,3,11,2013,635
53.3,5.2,3,11,2013,742
40.1,9.4,4,11,2013,429
42.8,10,4,11,2013,620
57.8,7.1,4,11,2013,646
39,10,4,11,2013,628
47.1,10,5,11,2013,682
62.3,6.3,5,11,2013,710
53,10,5,11,2013,617
46.2,9.4,5,11,2013,702
31.2,10,5,11,2013,437
31.3,10,6,11,2013,479
47.3,9.6,6,11,2013,536
51.2,9.6,6,11,2013,612
41.7,10,6,11,2013,571
57.4,6.4,6,11,2013,551
48.9,6.8,7,11,2013,532
52.5,10,7,11,2013,474
30.5,10,7,11,2013,494
49.4,8.8,7,11,2013,415
32,10,1,12,2013,640
44,7,1,12,2013,549
48.7,3.5,1,12,2013,707
40.8,6.8,1,12,2013,639
42.5,8.8,1,12,2013,476
28.6,9,2,12,2013,703
41.8,10,2,12,2013,553
38.4,8.8,2,12,2013,515
38.8,6.7,2,12,2013,539
28.5,9.4,2,12,2013,465
26.2,9.7,3,12,2013,257
35.4,8.7,3,12,2013,701
31.8,9.9,3,12,2013,605
39.8,9.8,3,12,2013,520
33.3,9.3,4,12,2013,428
39.1,10,4,12,2013,607
43.4,8.3,4,12,2013,573
28.1,10,4,12,2013,648
33.1,10,5,12,2013,476
42.5,8.3,5,12,2013,674
28.1,9.9,5,12,2013,695
50.6,3,5,12,2013,759
26.9,8.1,6,12,2013,690
39.3,9.9,6,12,2013,475
47.6,5.5,6,12,2013,594
39.7,7.8,6,12,2013,567
43.1,9.8,7,12,2013,420
43.2,6.9,7,12,2013,394
40,5.8,7,12,2013,450
34,10,7,12,2013,456
51.9,2.1,7,12,2013,505
38.8,8.8,1,01,2014,511
41,10,1,01,2014,360
46.3,2.5,1,01,2014,518
38.6,9.2,1,01,2014,568
29.2,8.5,2,01,2014,1161
23.9,9.4,2,01,2014,491
45.5,5.2,2,01,2014,559
22.2,10,2,01,2014,504
18.2,10,3,01,2014,616
25,1.9,3,01,2014,498
28.2,10,3,01,2014,399
41.1,6.5,3,01,2014,583
20.3,6.3,3,01,2014,649
16.5,9.7,4,01,2014,612
23.5,10,4,01,2014,561
40.8,4.6,4,01,2014,521
31.1,5.8,4,01,2014,603
22,10,4,01,2014,657
14.8,10,5,01,2014,705
38.6,6.7,5,01,2014,589
33.7,9.9,5,01,2014,560
24.2,0.8,5,01,2014,423
28.8,9.7,5,01,2014,667
38.8,8.7,6,01,2014,448
18.8,9.3,6,01,2014,418
44.8,4.4,6,01,2014,465
32,8.5,6,01,2014,475
26.8,9.4,7,01,2014,465
37.8,9,7,01,2014,320
36.1,10,7,01,2014,380
45.1,5.5,7,01,2014,388
24.3,9.3,1,02,2014,491
28.9,9,1,02,2014,678
36.5,5.3,1,02,2014,960
37.5,9.7,1,02,2014,569
28.2,9,2,02,2014,518
32.5,10,2,02,2014,613
24,10,2,02,2014,636
27,10,2,02,2014,513
25.8,8.9,3,02,2014,511
35,8.9,3,02,2014,552
32.3,6.3,3,02,2014,468
23.7,10,3,02,2014,640
24.7,8.6,4,02,2014,571
37,6.3,4,02,2014,447
39.6,7.1,4,02,2014,556
30.4,8.6,4,02,2014,569
20.3,9.6,5,02,2014,655
40.2,5.7,5,02,2014,792
18.1,9.8,5,02,2014,655
28.1,10,5,02,2014,675
42.2,3.9,5,02,2014,545
35.2,7.3,6,02,2014,516
28.2,10,6,02,2014,424
35.6,10,6,02,2014,507
41.4,7.1,6,02,2014,587
29.8,7.5,7,02,2014,464
42,9.5,7,02,2014,414
30.3,10,7,02,2014,450
39.3,5.5,7,02,2014,417
27.3,5.8,1,03,2014,440
33.5,8.9,1,03,2014,513
37.8,6.1,1,03,2014,559
26.6,10,1,03,2014,519
20.5,9.1,1,03,2014,440
27.4,10,1,03,2014,547
28.5,10,1,03,2014,519
27.7,10,2,03,2014,551
24.8,10,2,03,2014,532
41.3,8.3,2,03,2014,510
18.9,10,2,03,2014,532
26.5,10,2,03,2014,474
21.9,10,2,03,2014,551
43.5,8,2,03,2014,510
27.1,9.3,3,03,2014,491
29.5,9.5,3,03,2014,491
35,10,3,03,2014,525
44,8.8,3,03,2014,515
31,10,3,03,2014,525
29.3,4,3,03,2014,563
30.8,4.7,3,03,2014,563
43.4,7.2,3,03,2014,515
32.2,3.9,4,03,2014,545
26.3,9.1,4,03,2014,558
28.4,10,4,03,2014,538
41.7,6.3,4,03,2014,627
24.2,8.7,4,03,2014,558
31.7,5,4,03,2014,545
26.6,10,4,03,2014,538
43.8,7.4,4,03,2014,627
22.9,10,5,03,2014,585
29.4,10,5,03,2014,533
25.4,10,5,03,2014,585
44.3,9.3,5,03,2014,530
41.2,8.9,5,03,2014,530
39.3,9.6,5,03,2014,589
19.8,10,6,03,2014,497
24.1,10,6,03,2014,497
38.1,9.7,6,03,2014,493
41.3,8.8,6,03,2014,519
44.9,4.5,6,03,2014,569
43.4,9.4,6,03,2014,519
44.4,5.1,6,03,2014,569
40.3,8.9,6,03,2014,515
35.2,10,7,03,2014,404
33.5,9.8,7,03,2014,344
46.9,2.6,7,03,2014,437
46.3,1.7,7,03,2014,437
34.9,10,7,03,2014,412
35.1,9.1,7,03,2014,344
35.3,10,7,03,2014,412
38.9,10,7,03,2014,427
43.4,10,1,04,2014,533
43.1,10,1,04,2014,521
52.2,7,1,04,2014,514
46.5,10,1,04,2014,597
44.9,10,1,04,2014,597
42,10,1,04,2014,533
49.5,10,2,04,2014,459
44.4,9.8,2,04,2014,555
49.4,3.1,2,04,2014,606
52.6,6.6,2,04,2014,452
37.1,9.3,2,04,2014,549
44.2,10,2,04,2014,555
47.7,1.9,2,04,2014,606
38.1,9.8,2,04,2014,549
39.3,10,3,04,2014,519
42.6,9.1,3,04,2014,651
43.5,9.8,3,04,2014,651
49.5,9.2,3,04,2014,536
43.3,10,3,04,2014,519
46.8,9.6,3,04,2014,595
42.9,7.9,3,04,2014,570
41.6,9.9,4,04,2014,645
37.5,10,4,04,2014,508
39.3,8.6,4,04,2014,592
49.6,10,4,04,2014,586
40.9,10,4,04,2014,592
39.4,10,5,04,2014,622
49,10,5,04,2014,617
49.4,10,5,04,2014,617
48,8.8,5,04,2014,609
40,10,5,04,2014,622
40.4,9.9,5,04,2014,496
45.7,10,6,04,2014,525
44.8,7.7,6,04,2014,580
50.1,8.5,6,04,2014,578
45,7.1,6,04,2014,580
44.9,9.4,6,04,2014,548
45.1,8.3,6,04,2014,548
44.2,10,7,04,2014,393
42.4,9.9,7,04,2014,449
47,9.3,7,04,2014,482
41.2,10,7,04,2014,484
41.1,10,7,04,2014,484
53.7,10,1,05,2014,618
63.3,10,1,05,2014,581
57.8,9.8,1,05,2014,581
56.9,10,1,05,2014,572
53.2,9.8,1,05,2014,618
56.7,9.6,1,05,2014,433
61.1,9.5,2,05,2014,645
53.4,10,2,05,2014,560
52.2,9.6,2,05,2014,565
51.8,10,2,05,2014,560
51.1,10,2,05,2014,565
56.4,9.9,2,05,2014,650
51.6,10,3,05,2014,603
57.7,10,3,05,2014,603
51.2,10,3,05,2014,638
56.3,10,3,05,2014,575
51.1,2.6,3,05,2014,538
51.9,10,3,05,2014,638
50.3,8.6,4,05,2014,593
52,9.6,4,05,2014,596
52,10,4,05,2014,663
51.5,3,4,05,2014,650
53,10,4,05,2014,596
50.3,3.2,4,05,2014,650
57.8,10,4,05,2014,659
54.9,10,5,05,2014,660
58.3,9.1,5,05,2014,700
49.7,10,5,05,2014,650
54,6.1,5,05,2014,698
51.9,6.4,5,05,2014,698
53.9,9.1,5,05,2014,584
51.5,8.7,5,05,2014,584
49.2,9.9,5,05,2014,650
53.9,10,6,05,2014,587
50.9,9.1,6,05,2014,590
60.9,8.9,6,05,2014,549
54.8,7.1,6,05,2014,549
58.6,10,6,05,2014,587
54.6,10,6,05,2014,486
57.7,5.8,6,05,2014,619
54,9.5,6,05,2014,590
53.7,10,7,05,2014,472
56.5,9.8,7,05,2014,507
51.4,9.8,7,05,2014,451
62.1,9.3,7,05,2014,584
54.4,9.8,7,05,2014,451
58.3,8.6,7,05,2014,584
57.4,10,1,06,2014,643
62.1,10,1,06,2014,644
67.3,10,1,06,2014,610
61.2,7.1,1,06,2014,528
67,10,1,06,2014,528
65.2,10,1,06,2014,622
63.8,8.7,2,06,2014,569
58.2,10,2,06,2014,663
62.5,10,2,06,2014,666
61.3,10,2,06,2014,663
66.6,9.6,2,06,2014,569
60,10,2,06,2014,632
61.2,9.3,3,06,2014,576
71.6,6.4,3,06,2014,663
66.8,9.9,3,06,2014,646
55.2,7.6,3,06,2014,582
57.1,9.6,3,06,2014,582
60,5.8,4,06,2014,569
58.8,4,4,06,2014,569
61,10,4,06,2014,563
67.3,9.7,4,06,2014,675
66.7,3.5,4,06,2014,670
64.6,9.8,5,06,2014,765
63.9,9.8,5,06,2014,660
61.7,4,5,06,2014,708
61.3,9.8,5,06,2014,743
62.4,9.3,5,06,2014,743
59.9,10,6,06,2014,557
62.2,9.5,6,06,2014,611
65.6,9.9,6,06,2014,623
66.7,10,6,06,2014,623
66.5,4.8,6,06,2014,613
63.2,9.9,7,06,2014,477
64.7,9.5,7,06,2014,537
64.9,9.8,7,06,2014,516
66.1,10,7,06,2014,475
58.4,10,7,06,2014,604
69.5,10,7,06,2014,516
69.7,7.4,1,07,2014,567
68.6,9.4,1,07,2014,614
69.4,4.8,1,07,2014,595
65.9,6,1,07,2014,557
68.6,9.8,2,07,2014,616
71.4,5.8,2,07,2014,587
68.9,9.6,2,07,2014,526
69.5,6.2,2,07,2014,594
67.1,5.9,2,07,2014,587
70.4,6,3,07,2014,551
67.3,9.3,3,07,2014,605
69.4,5.1,3,07,2014,569
69,7.2,3,07,2014,658
69.2,9.9,3,07,2014,591
67.7,9.6,4,07,2014,626
69.1,1.8,4,07,2014,740
69.6,6.4,4,07,2014,539
69.4,5.4,4,07,2014,584
70.4,7.7,4,07,2014,587
69.1,6.5,5,07,2014,642
67.4,10,5,07,2014,653
69.6,9.6,5,07,2014,624
69.9,3.9,5,07,2014,360
66.9,9.8,6,07,2014,534
65,10,6,07,2014,480
65.7,9.9,6,07,2014,550
67,8.4,6,07,2014,505
65.2,9.1,7,07,2014,451
68.7,9.8,7,07,2014,439
68.2,10,7,07,2014,451
68.6,9.9,7,07,2014,476
63.3,10,1,08,2014,549
68.2,6,1,08,2014,589
66.3,7.8,1,08,2014,604
67.9,9.8,1,08,2014,595
63.9,8.8,2,08,2014,516
67.2,10,2,08,2014,491
69.2,3.7,2,08,2014,606
63,10,2,08,2014,608
63.8,9.9,3,08,2014,551
70.1,4.4,3,08,2014,562
66.6,8.4,3,08,2014,572
67.5,6.5,3,08,2014,538
67.1,10,4,08,2014,567
71,6.8,4,08,2014,618
67.8,9.1,4,08,2014,625
69.3,9.2,4,08,2014,585
66.3,10,5,08,2014,601
67.2,10,5,08,2014,631
67.5,9,5,08,2014,667
66.8,10,5,08,2014,522
63.9,7.9,5,08,2014,568
60.1,10,6,08,2014,510
66.3,9.7,6,08,2014,490
64.3,8.8,6,08,2014,540
65.6,9.8,6,08,2014,454
70.4,9.9,6,08,2014,538
69.1,9.4,7,08,2014,495
63.9,10,7,08,2014,437
68.3,8.3,7,08,2014,476
66.4,6,7,08,2014,476
69.1,9.8,7,08,2014,512
67.9,8.2,1,09,2014,662
71.5,6.8,1,09,2014,392
57.5,10,1,09,2014,610
63.6,10,1,09,2014,598
65.9,9.2,1,09,2014,566
71.1,1.7,2,09,2014,700
61.2,10,2,09,2014,613
64.6,10,2,09,2014,592
63.3,6.7,2,09,2014,589
59,10,2,09,2014,592
58.9,10,3,09,2014,566
74,8.1,3,09,2014,580
66.2,10,3,09,2014,618
61.9,9.8,3,09,2014,658
61.1,10,4,09,2014,650
64.4,9.7,4,09,2014,619
69.4,9.9,4,09,2014,727
59.7,8.6,4,09,2014,491
57.2,10,5,09,2014,648
67.1,9.7,5,09,2014,730
70.3,8.7,5,09,2014,647
63.1,7.9,5,09,2014,643
59.9,9.6,6,09,2014,558
